"primary_key","r_age_val","cust_gender_cd","cust_language_cd","cust_mkt_segm_desc","trf_mdl_phonedeal_cd","count_orange","cust_total_mobile_qty","voice_oob_mean","voice_oob_sum","voice_oob_nat_mean","voice_oob_nat_sum","mean_bill_rev_vs_trf_plan","tenure_days","days_since_moving","nb_cont","avg_tp_churn"
101938,0.299325162312016,"M","FR","SOHO",1,1,1,0.55096667,1.6529,0,0,1.05464484854545,552,365,138,0.0282138544296849
101939,0.50487391022034,"M","FR","MASS",0,0,1,2.4523,7.3569,1.67933333,5.038,1.02437083375,129,365,44,0.0167189354127818
101940,0.766725793248042,"M","NL","MASS",0,0,1,0,0,0,0,0.826446666666667,6756,365,16,0.0254639285841984
101941,0.230573753360659,"F","FR","MASS",0,1,1,29.6713,89.0139,29.6713,89.0139,1.67272828272727,980,365,40,0.0356299212598425
101942,0.755370750790462,"Unknown","NL","MASS",0,0,1,0,0,0,0,0.8696386668,5314,365,30,0.0336836534099501
101943,0.690641611348838,"F","NL","MASS",0,0,1,0,0,0,0,0.868315555333333,5785,365,35,0.0254639285841984
101944,0.984444601694122,"F","FR","MASS",0,0,1,0,0,0,0,0.9643226668,6418,365,72,0.0287215542549412
101945,0.108452132437378,"M","NL","MASS",0,0,1,0,0,0,0,0.82645,5960,365,35,0.0165509521461601
101946,0.500407082261518,"M","NL","MASS",0,0,2,0,0,0,0,0.82646666625,1777,365,16,0.0165509521461601
101947,0.418342953780666,"Unknown","FR","MASS",1,0,2,0,0,0,0,2.77402666666667,125,365,23,0.00781822623992182
101948,0.972102495608851,"F","NL","MASS",0,0,1,0,0,0,0,1.077557778,3459,365,33,0.0254639285841984
101949,0.444288023747504,"F","FR","MASS",0,0,2,0,0,0,0,0.856980555833333,3158,365,54,0.0212201105862536
101950,0.140648919856176,"M","FR","MASS",1,1,1,0,0,0,0,1.186044,609,365,7,0.0185643833235569
101951,0.220561518566683,"F","FR","MASS",0,0,1,0,0,0,0,0.826775,891,365,23,0.025597898714345
101952,0.531912223203108,"F","NL","MASS",0,1,2,0.32946667,0.9884,0.32946667,0.9884,0.820862222,430,365,34,0.0254639285841984
101953,0.764219280332327,"F","NL","MASS",0,0,1,0,0,0,0,0.837363889166667,4574,365,22,0.0212201105862536
101954,0.0167957895901054,"M","FR","MASS",1,0,1,1.45553333,4.3666,0,0,0.868032380857143,298,365,32,0.0216953741472364
101955,0.526089829159901,"F","FR","MASS",0,0,1,0,0,0,0,1.13020888866667,6878,226,58,0.0256037033501957
101956,0.523687047418207,"M","NL","MASS",0,1,1,0,0,0,0,0.844041666666667,571,365,48,0.0212201105862536
101957,0.130363549338654,"M","FR","SOHO",0,1,3,0,0,0,0,0.99978,3072,342,161,0.0368611185442869
101958,0.131707096006721,"F","NL","MASS",0,1,1,0,0,0,0,1.04400888866667,1903,365,13,0.00774466087772823
101959,0.185896120266989,"M","FR","MASS",0,1,4,0,0,0,0,1.18185333333333,1159,365,70,0.0288548241659152
101960,0.968914759112522,"F","FR","MASS",1,1,1,0,0,0,0,0.868843809428571,458,365,93,0.0216953741472364
101961,0.00103898323141038,"M","FR","MASS",0,0,1,0.68316667,2.0495,0.68316667,2.0495,0.94604583375,418,365,127,0.0165509521461601
101962,0.391950900666416,"M","FR","MASS",1,1,1,0.54913333,1.6474,0,0,1.007076,215,365,84,0.0185643833235569
101963,0.0769556742161512,"M","FR","MASS",1,0,1,0,0,0,0,0.826446666666667,223,365,2,0.0125739330241266
101964,0.675558939576149,"M","FR","MASS",0,0,1,0,0,0,0,0.856504444666667,4433,365,43,0.0254639285841984
101965,0.904495570110157,"F","FR","MASS",0,0,1,3.14643333,9.4393,1.75156667,5.2547,1.2325625,3150,365,16,0.0165509521461601
101966,0.0778976096771657,"F","FR","MASS",1,0,3,0.326,0.978,0,0,1.76238666666667,1356,365,14,0.0125739330241266
101967,0.484915283508599,"M","NL","MASS",1,0,4,0,0,0,0,0.8649183335,3300,365,14,0.0170355247039608
101968,0.640510594239458,"F","FR","MASS",1,0,2,0,0,0,0,1.36954888866667,256,365,4,0.0125739330241266
101969,0.874598060268909,"F","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,1274,365,47,0.00956684325334995
101970,0.929410501383245,"M","NL","MASS",1,1,1,0,0,0,0,1.041605,2275,365,42,0.0170355247039608
101971,0.540939318249002,"F","FR","MASS",0,0,3,0,0,0,0,0.826446666666667,341,365,6,0.0254639285841984
101972,0.965412592981011,"M","FR","MASS",0,0,1,0,0,0,0,0.826448,5044,365,21,0.0287215542549412
101973,0.231188194360584,"M","FR","MASS",1,1,1,0,0,0,0,0.826445,301,365,9,0.0170355247039608
101974,0.787425894290209,"M","FR","MASS",1,1,2,0,0,0,0,0.826444,438,365,22,0.0185643833235569
101975,0.722358739702031,"M","NL","MASS",0,0,1,0,0,0,0,0.899908888666667,4136,365,16,0.0254639285841984
101976,0.736882459837943,"F","NL","MASS",0,0,1,0,0,0,0,0.761577778,6325,365,33,0.0254639285841984
101977,0.829107584431767,"Unknown","NL","SOHO",0,0,4,0,0,0,0,0.805233333333333,1342,365,10,0.0201295465869457
101978,0.834500746801496,"F","FR","MASS",0,0,3,0,0,0,0,0.619835,2962,365,13,0.0217371614889956
101979,0.663506554439664,"F","NL","MASS",1,1,1,0,0,0,0,1.35924700846154,366,365,115,0.01903440071379
101980,0.0905158980749547,"M","FR","MASS",0,0,1,9.0876,27.2628,0.52573333,1.5772,1.853917778,602,365,53,0.0254639285841984
101981,0.974905696697533,"F","FR","MASS",0,0,1,0.30203333,0.9061,0.30203333,0.9061,0.757473333,4664,167,23,0.0188910267622879
101982,0.225419602822512,"F","FR","MASS",0,0,1,0,0,0,0,0.82645,1868,365,37,0.0165509521461601
101983,0.643129390664399,"F","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,153,365,64,0.00956684325334995
101984,0.135334376478568,"F","NL","MASS",0,1,1,4.2507,12.7521,4.2507,12.7521,1.15427111133333,448,365,38,0.0254639285841984
101985,0.917602409841493,"F","NL","MASS",0,0,1,0,0,0,0,0.733936667,3155,365,15,0.0182584269662921
101986,0.879615301266313,"F","NL","MASS",0,0,1,5.38946667,16.1684,2.77766667,8.333,0.703668888666667,2457,365,30,0.0288548241659152
101987,0.543129426892847,"M","FR","MASS",0,0,1,2.89256667,8.6777,0,0,1.48039111133333,1239,365,21,0.0254639285841984
101988,0.069447762100026,"M","NL","MASS",1,0,1,0,0,0,0,1.95616,1000,365,36,0.0170355247039608
101989,0.955758018186316,"M","FR","MASS",0,0,2,0,0,0,0,0.826446666666667,2310,365,16,0.0254639285841984
101990,0.117119879461825,"M","NL","MASS",1,0,1,0,0,0,0,1.146448,2194,365,17,0.00652020082892476
101991,0.630951846484095,"F","FR","MASS",1,1,2,0,0,0,0,0.8286146668,1196,365,41,0.0185643833235569
101992,0.752282928675413,"F","FR","MASS",0,0,4,0,0,0,0,0.852058333333333,307,365,7,0.0212201105862536
101993,0.168630866799504,"F","FR","MASS",1,0,3,5.0475,15.1425,5.0475,15.1425,1.2166093332,775,365,96,0.00652020082892476
101994,0.585116264177486,"Unknown","NL","SOHO",0,1,3,2.39053333,7.1716,0,0,0.9578546668,494,365,53,0.0287215542549412
101995,0.418071916559711,"F","FR","MASS",0,0,3,0,0,0,0,0.8569972225,5776,365,36,0.0212201105862536
101996,0.44907547486946,"M","FR","MASS",0,0,1,9.28616667,27.8585,7.02256667,21.0677,1.75996,5799,365,83,0.0256037033501957
101997,0.54131340701133,"F","NL","MASS",1,0,1,0,0,0,0,1.1033746668,1454,35,39,0.0185643833235569
101998,0.941757753957063,"F","NL","MASS",1,0,2,2.0068,6.0204,2.0068,6.0204,1.02976285714286,1074,365,27,0.0216953741472364
101999,0.546156985219568,"M","NL","MASS",0,0,1,0,0,0,0,1.5253955555,1056,365,51,0.0277732662010719
102000,0.300707263872027,"F","NL","MASS",0,0,3,7.15673333,21.4702,7.15673333,21.4702,1.191237778,1301,365,25,0.0201295465869457
102001,0.735355511773378,"F","NL","MASS",1,0,1,0,0,0,0,0.705015555333333,4666,365,18,0.00781822623992182
102002,0.934573991922662,"M","FR","MASS",0,1,1,0,0,0,0,1.068885,2348,365,17,0.025597898714345
102003,0.734982442576438,"F","FR","MASS",1,0,1,4.7421,14.2263,3.86973333,11.6092,1.0311106668,6201,365,60,0.00652020082892476
102004,0.823799364967272,"M","NL","MASS",0,0,3,9.2283,27.6849,9.2283,27.6849,1.44166666666667,2419,365,67,0.0254639285841984
102005,0.261592122958973,"F","FR","MASS",1,0,1,8.7139,26.1417,0,0,1.97024,3214,130,83,0.0170355247039608
102006,0.151042440906167,"M","FR","MASS",0,0,1,0,0,0,0,0.82645,6356,365,21,0.0165509521461601
102007,0.62845750991255,"M","NL","MASS",0,0,1,12.70573333,38.1172,12.70573333,38.1172,0.802395555333333,6063,365,54,0.0288548241659152
102008,0.665461685974151,"M","NL","MASS",0,0,1,0.35813333,1.0744,0,0,1.21180888866667,5238,365,43,0.0288548241659152
102009,0.77391377533786,"F","NL","MASS",0,0,3,0,0,0,0,0.90909,6800,365,4,0.0188910267622879
102010,0.462653332855552,"F","FR","MASS",0,0,1,0,0,0,0,0.9207026668,3065,365,49,0.0287215542549412
102011,0.500549813732505,"M","NL","MASS",1,0,1,0,0,0,0,1.32573629622222,1239,365,27,0.0152671755725191
102012,0.559877519030124,"F","NL","MASS",0,0,1,0,0,0,0,0.899944444666667,6328,365,37,0.0254639285841984
102013,0.0561433921102434,"M","NL","MASS",0,0,2,0,0,0,0,0.85661666625,5344,365,42,0.0165509521461601
102014,0.671311857178807,"M","NL","MASS",0,0,1,0,0,0,0,0.851702962888889,677,365,179,0.0368611185442869
102015,0.167457798263058,"M","FR","MASS",1,0,1,0,0,0,0,0.846445,6318,365,38,0.0170355247039608
102016,0.346565030980855,"M","FR","MASS",0,0,2,0,0,0,0,0.8297125,6027,365,31,0.0167189354127818
102017,0.107428583782166,"F","NL","MASS",0,0,1,0,0,0,0,0.826446666666667,5246,365,18,0.0254639285841984
102018,0.682818685425445,"F","FR","MASS",1,0,4,0,0,0,0,1.30649333342857,3638,365,48,0.00956684325334995
102019,0.318320812890306,"M","NL","MASS",1,0,2,0,0,0,0,0.911831428571429,3785,365,19,0.0216953741472364
102020,0.727923568338156,"Unknown","NL","MASS",0,2,2,0.2755,0.8265,0,0,0.998242222,133,365,72,0.0288548241659152
102021,0.461981654167175,"M","NL","MASS",1,0,1,0,0,0,0,0.826445714285714,458,365,22,0.0216953741472364
102022,0.940893924562261,"F","NL","MASS",0,0,3,0,0,0,0,0.8399527775,744,365,28,0.0212201105862536
102023,0.421518888091668,"F","NL","MASS",1,0,2,0,0,0,0,0.9732533335,1589,365,28,0.0170355247039608
102024,0.965865237172693,"M","FR","MASS",1,0,1,13.94186667,41.8256,12.54606667,37.6382,1.45335809514286,751,51,46,0.0216953741472364
102025,0.942674032412469,"M","FR","MASS",1,0,1,25.0732,75.2196,25.0732,75.2196,2.2470973332,156,365,19,0.00652020082892476
102026,0.672885589068756,"M","NL","MASS",0,0,1,0,0,0,0,1.08341333333333,2429,365,37,0.0200696480938416
102027,0.339955488918349,"F","NL","MASS",0,0,1,0,0,0,0,1.101937778,4404,365,53,0.0256037033501957
102028,0.344949953490868,"F","FR","SOHO",0,0,1,0,0,0,0,0.830891111333333,6343,365,35,0.0254639285841984
102029,0.508294944651425,"F","FR","MASS",0,0,1,8.73373333,26.2012,5.30166667,15.905,1.49761111133333,1922,174,27,0.0256037033501957
102030,0.812729619909078,"M","NL","MASS",1,2,1,7.77046667,23.3114,7.77046667,23.3114,2.2614666665,684,143,65,0.0170355247039608
102031,0.62596549699083,"M","FR","MASS",1,0,1,7.39676667,22.1903,4.15986667,12.4796,1.33970888866667,403,365,117,0.00781822623992182
102032,0.697868112940341,"M","FR","MASS",0,0,3,0,0,0,0,0.82645,2189,365,2,0.0165509521461601
102033,0.165032911812887,"M","FR","MASS",0,0,1,0.2755,0.8265,0,0,0.887660606060606,6600,365,75,0.0356299212598425
102034,0.663639432983473,"F","NL","MASS",0,1,2,1.32353333,3.9706,1.32353333,3.9706,0.99308333375,1204,365,47,0.0167189354127818
102035,0.239693499403074,"M","NL","MASS",1,0,3,0,0,0,0,0.837824444666667,1952,365,33,0.00781822623992182
102036,0.161710544256493,"F","FR","MASS",0,1,4,0.60613333,1.8184,0.60613333,1.8184,0.884048888666667,143,365,56,0.0288548241659152
102037,0.635233328677714,"F","NL","MASS",0,0,1,0,0,0,0,1.10112,5104,365,17,0.014074876061314
102038,0.440595750929788,"M","NL","MASS",0,0,2,1.10123333,3.3037,0,0,0.904922222,3008,365,54,0.0254639285841984
102039,0.0151239889673889,"F","FR","MASS",1,0,1,0,0,0,0,0.8753253332,772,365,21,0.00652020082892476
102040,0.704493610886857,"F","NL","MASS",0,0,1,0,0,0,0,0.876413889166667,1619,365,27,0.0212201105862536
102041,0.80745411105454,"M","FR","SOHO",1,1,1,0,0,0,0,0.8291106668,978,365,85,0.0185643833235569
102042,0.284381883451715,"F","NL","MASS",1,1,1,0.55906667,1.6772,0.55906667,1.6772,0.868162222,431,365,35,0.0125739330241266
102043,0.190923952730373,"F","FR","MASS",1,0,1,0,0,0,0,1.26640909090909,5253,365,44,0.0282138544296849
102044,0.915275638224557,"F","FR","MASS",1,0,1,0,0,0,0,0.84374,384,365,35,0.0125739330241266
102045,0.823818784905598,"F","NL","MASS",1,0,1,0,0,0,0,0.8470626668,3557,365,50,0.0185643833235569
102046,0.638029439607635,"F","FR","MASS",1,0,1,15.78713333,47.3614,3.01666667,9.05,1.568152,241,365,100,0.00652020082892476
102047,0.84802153497003,"F","NL","SOHO",0,2,1,1.44513333,4.3354,0.3432,1.0296,0.7189613332,1742,365,151,0.0182714370697714
102048,0.698034915141761,"F","FR","MASS",0,0,2,0,0,0,0,0.8432613332,2518,365,14,0.0287215542549412
102049,0.325925896409899,"F","FR","MASS",0,0,1,0,0,0,0,0.846957778,2624,365,17,0.0256037033501957
102050,0.470497966511175,"M","FR","MASS",0,0,1,0,0,0,0,0.889488889166667,5631,365,37,0.0212201105862536
102051,0.599660603329539,"F","NL","MASS",0,0,1,0,0,0,0,0.933068888666667,4393,365,24,0.0254639285841984
102052,0.34068609517999,"M","FR","MASS",0,0,3,0,0,0,0,0.987191919090909,102,365,80,0.0356299212598425
102053,0.0413364011328667,"M","NL","SOHO",0,0,3,0.5163,1.5489,0,0,0.9894,4657,365,54,0.0254639285841984
102054,0.389402833767235,"M","FR","MASS",1,0,1,0,0,0,0,0.839778787818182,1931,365,52,0.0282138544296849
102055,0.299961937125772,"M","NL","MASS",1,1,4,0,0,0,0,0.870891111333333,588,365,14,0.0125739330241266
102056,0.265555367805064,"F","FR","MASS",0,0,1,1.86086667,5.5826,1.86086667,5.5826,1.0056333332,528,365,64,0.0336836534099501
102057,0.869333844166249,"M","FR","MASS",1,0,2,0,0,0,0,0.826445714285714,422,365,18,0.0216953741472364
102058,0.0326311986427754,"M","NL","MASS",1,1,3,0,0,0,0,1.195112,336,365,33,0.0185643833235569
102059,0.860445463797078,"F","FR","MASS",0,0,1,22.19583333,66.5875,22.19583333,66.5875,2.23035333333333,1025,365,37,0.0254639285841984
102060,0.174250492593274,"F","NL","MASS",0,0,3,0,0,0,0,0.826441666666667,5704,365,47,0.0212201105862536
102061,0.114149717614055,"F","NL","MASS",0,0,1,0.0505,0.1515,0.0505,0.1515,0.87407916625,5969,365,29,0.0165509521461601
102062,0.0549889458343387,"F","FR","MASS",0,0,1,2.089,6.267,2.089,6.267,1.087575,3773,365,12,0.0165509521461601
102063,0.758807566482574,"F","NL","MASS",0,0,1,0.2268,0.6804,0,0,0.864730555833333,2272,280,52,0.0212201105862536
102064,0.165292064426467,"M","NL","MASS",0,1,1,0,0,0,0,1.29796666666667,3603,365,33,0.0254639285841984
102065,0.142688482068479,"M","NL","MASS",1,1,1,0,0,0,0,0.826445,753,365,42,0.0170355247039608
102066,0.952767042908818,"F","FR","MASS",0,0,3,0,0,0,0,1.833854074,287,365,33,0.0368611185442869
102067,0.384013089817017,"F","FR","MASS",1,1,1,0,0,0,0,0.826444,1767,365,9,0.0185643833235569
102068,0.654587407596409,"F","NL","MASS",1,0,2,0,0,0,0,0.826448,2714,365,42,0.00652020082892476
102069,0.804786400403827,"F","NL","MASS",1,0,1,0,0,0,0,0.826445,261,365,2,0.0170355247039608
102070,0.272486907895654,"M","FR","MASS",0,0,2,0.22956667,0.6887,0.22956667,0.6887,1.038992,5722,365,116,0.0336836534099501
102071,0.324662615545094,"F","FR","MASS",1,1,3,0,0,0,0,0.840548888666667,929,365,25,0.0125739330241266
102072,0.829654057975858,"M","FR","MASS",1,0,2,0,0,0,0,0.85183,2427,365,18,0.0170355247039608
102073,0.580038744956255,"Unknown","NL","MASS",0,0,1,0.95203333,2.8561,0,0,2.57245,3290,365,27,0.0212201105862536
102074,0.0221530541311949,"M","FR","MASS",0,0,2,0,0,0,0,1.42283636363636,866,365,39,0.0356299212598425
102075,0.958411094965413,"M","NL","MASS",0,0,1,0,0,0,0,0.230488888666667,5338,365,44,0.0256037033501957
102076,0.477795367827639,"F","NL","MASS",0,0,2,1.94446667,5.8334,1.94446667,5.8334,0.834864444666667,3942,365,39,0.0201295465869457
102077,0.798846874153242,"M","NL","MASS",0,0,4,0,0,0,0,0.82645,5268,365,49,0.0165509521461601
102078,0.150755362818018,"F","NL","MASS",0,0,3,0.9976,2.9928,0.9976,2.9928,0.912071111333333,3414,365,35,0.0254639285841984
102079,0.784537560772151,"M","NL","MASS",1,0,1,0,0,0,0,1.14257636363636,450,365,70,0.0282138544296849
102080,0.25279566203244,"M","NL","MASS",0,0,1,0.03673333,0.1102,0.03673333,0.1102,0.778633333,6004,365,25,0.0182584269662921
102081,0.86426388239488,"F","FR","MASS",1,0,2,0,0,0,0,0.8533786668,1566,365,31,0.00652020082892476
102082,0.143406028393656,"F","NL","MASS",0,0,1,0,0,0,0,0.957108333333333,3499,365,43,0.0212201105862536
102083,0.434175364673138,"F","NL","MASS",0,0,1,0,0,0,0,0.88154,3878,365,20,0.0200696480938416
102084,0.651715468848124,"Unknown","NL","SOHO",1,0,3,58.38386667,175.1516,0,0,3.687952381,999,365,163,0.0203982515784361
102085,0.30755575816147,"M","FR","MASS",0,0,1,0,0,0,0,0.826446666666667,853,365,11,0.0256037033501957
102086,0.521506308810785,"M","NL","MASS",0,0,1,1.74586667,5.2376,0,0,1.46658055583333,6501,365,27,0.0212201105862536
102087,0.749813934322447,"F","NL","MASS",1,0,1,0,0,0,0,0.993495555333333,507,365,41,0.0125739330241266
102088,0.441384353674948,"F","NL","MASS",0,0,2,0,0,0,0,0.977256667,4595,365,31,0.0210405508798776
102089,0.569615885615349,"M","FR","MASS",0,0,1,0,0,0,0,0.82645,3777,365,18,0.0165509521461601
102090,0.0751506553497165,"M","FR","MASS",1,1,1,0,0,0,0,0.9413746668,2033,365,34,0.0185643833235569
102091,0.0998041320126504,"F","NL","MASS",0,0,1,0,0,0,0,0.9380222225,986,365,35,0.0212201105862536
102092,0.773436307208613,"M","NL","MASS",1,0,2,0,0,0,0,0.876373939454545,5821,365,42,0.0282138544296849
102093,0.292131922906265,"Unknown","NL","SOHO",0,0,1,0,0,0,0,0.828086666666667,4486,365,74,0.0256037033501957
102094,0.633576863678172,"M","FR","MASS",0,0,1,10.3388,20.6776,4.3686,8.7372,3.117917778,4311,365,77,0.0288548241659152
102095,0.475316125666723,"M","NL","MASS",1,0,3,0,0,0,0,0.826446666666667,2871,365,4,0.0125739330241266
102096,0.944441302446648,"M","FR","MASS",0,0,1,0,0,0,0,0.8392933335,3106,365,43,0.025597898714345
102097,0.268608222482726,"F","NL","MASS",0,1,3,0,0,0,0,0.8371386668,299,365,104,0.0336836534099501
102098,0.813619619701058,"M","FR","SOHO",0,0,1,0,0,0,0,0.826446666666667,3181,365,57,0.0288548241659152
102099,0.411086164182052,"M","FR","MASS",1,0,1,5.92676667,17.7803,5.92676667,17.7803,1.13208,2505,365,21,0.0170355247039608
102100,0.170076702255756,"M","NL","SOHO",0,0,1,0,0,0,0,1.06505470076923,6809,365,155,0.0297469865139038
102101,0.133143082261086,"M","FR","MASS",0,0,1,4.17813333,12.5344,0,0,1.361525,1501,365,26,0.0165509521461601
102102,0.0741018026601523,"M","NL","MASS",1,0,1,0,0,0,0,0.9816346668,251,365,4,0.0185643833235569
102103,0.770864214515314,"M","FR","MASS",0,0,1,13.84546667,41.5364,1.2098,3.6294,2.556936,6142,365,152,0.0287215542549412
102104,0.784499740460888,"M","FR","MASS",0,0,1,0,0,0,0,0.839915555333333,1209,365,44,0.0256037033501957
102105,0.516418900340796,"F","FR","MASS",0,0,1,11.4986,11.4986,7.9655,7.9655,1.83044166666667,6125,365,25,0.0212201105862536
102106,0.50731599284336,"M","NL","MASS",0,0,1,0,0,0,0,1.1781083335,5470,365,57,0.0217371614889956
102107,0.819299537222832,"F","NL","MASS",0,0,1,0,0,0,0,0.72727,6029,365,7,0.0188910267622879
102108,0.219810982234776,"M","FR","MASS",0,0,1,0,0,0,0,0.82645,188,365,0,0.0167189354127818
102109,0.631192854372784,"M","NL","MASS",0,2,2,17.96086667,53.8826,17.96086667,53.8826,1.30273737363636,894,365,64,0.0356299212598425
102110,0.795688498299569,"M","FR","MASS",0,0,2,0.55096667,1.6529,0,0,0.863177778,6909,365,79,0.0256037033501957
102111,0.292748233536258,"F","NL","MASS",0,0,1,0,0,0,0,0.82645,2915,365,17,0.0165509521461601
102112,0.581925133941695,"M","NL","MASS",1,0,1,0,0,0,0,1.181755238,125,365,48,0.00956684325334995
102113,0.849605778465047,"M","FR","MASS",0,0,3,5.05756667,15.1727,5.05756667,15.1727,1.018817778,3290,365,37,0.0288548241659152
102114,0.578525842400268,"M","FR","MASS",0,0,2,0,0,0,0,0.826591666666667,601,365,39,0.0212201105862536
102115,0.00307263527065516,"F","NL","MASS",1,0,2,0,0,0,0,1.212295238,138,365,38,0.00956684325334995
102116,0.518584457691759,"F","FR","MASS",0,0,1,0,0,0,0,0.933745,5409,365,45,0.025597898714345
102117,0.0257264680694789,"F","NL","MASS",0,0,2,0,0,0,0,0.82645,1062,365,9,0.0165509521461601
102118,0.584833100205287,"M","NL","MASS",0,1,1,0.12743333,0.3823,0.12743333,0.3823,0.8524883335,1055,365,79,0.025597898714345
102119,0.65559138962999,"F","NL","MASS",0,0,1,0,0,0,0,0.844516666666667,4864,365,15,0.0212201105862536
102120,0.713284588884562,"M","FR","MASS",1,0,1,0,0,0,0,0.836775,1435,365,32,0.0170355247039608
102121,0.0720802491996437,"M","NL","MASS",0,0,1,0,0,0,0,0.75,1404,365,14,0.0188910267622879
102122,0.0298443578649312,"F","FR","MASS",0,0,1,0,0,0,0,0.8366916665,4625,365,80,0.025597898714345
102123,0.250966128893197,"M","NL","MASS",0,0,2,3.89403333,11.6821,3.89403333,11.6821,1.116673333,2758,365,39,0.0188910267622879
102124,0.754196583060548,"F","FR","MASS",1,0,1,1.63913333,4.9174,0,0,1.1097266668,686,365,86,0.0185643833235569
102125,0.941063905600458,"F","NL","MASS",1,0,1,0,0,0,0,1.93542478641026,117,365,54,0.01903440071379
102126,0.488161099608988,"F","FR","MASS",0,0,1,0,0,0,0,1.164642222,1123,365,20,0.0288548241659152
102127,0.876544373808429,"F","FR","MASS",1,0,1,0,0,0,0,0.838024848545454,2253,365,21,0.0282138544296849
102128,0.953290514647961,"F","NL","MASS",0,0,1,13.29613333,39.8884,13.29613333,39.8884,0,3758,365,26,0.014151747655584
102129,0.915260019013658,"Unknown","NL","SOHO",1,0,1,1.97546667,5.9264,1.97546667,5.9264,0.941885,2157,365,184,0.0170355247039608
102130,0.854139001807198,"M","NL","MASS",1,0,2,0,0,0,0,0.8313583335,884,365,38,0.0170355247039608
102131,0.617126757279038,"F","FR","MASS",0,1,1,0,0,0,0,1.5011493332,1305,365,42,0.0182714370697714
102132,0.593255705665797,"M","NL","MASS",0,1,4,0,0,0,0,1.00172666666667,847,365,14,0.0254639285841984
102133,0.854991144500673,"M","NL","MASS",0,0,1,0,0,0,0,0.82645,4542,365,15,0.0165509521461601
102134,0.580653000390157,"M","FR","MASS",0,0,4,0,0,0,0,0.830575,1577,365,25,0.0165509521461601
