primary_key,Probability_of_Churn
104116,0.0188713
104117,0.013985149
104118,0.019166153
104119,0.026293574
104120,0.028239201
104121,0.00929279
104122,0.026718353
104123,0.013512474
104124,0.007773484
104125,0.042720871
104126,0.011589871
104127,0.033108429
104128,0.018904773
104129,0.013765905
104130,0.015169219
104131,0.027800704
104132,0.024469378
104133,0.024395615
104134,0.032254246
104135,0.02049935
104136,0.012296034
104137,0.02711783
104138,0.035314055
104139,0.017853272
104140,0.014704306
104141,0.035290937
104142,0.011383321
104143,0.016608544
104144,0.042376414
104145,0.013228682
104146,0.028443208
104147,0.016475503
104148,0.03972477
104149,0.012608737
104150,0.020493107
104151,0.013691873
104152,0.031668123
104153,0.017434338
104154,0.018007557
104155,0.032694984
104156,0.01319443
104157,0.010309774
104158,0.020325337
104159,0.044838013
104160,0.010414899
104161,0.023712594
104162,0.03282837
104163,0.016141986
104164,0.005152016
104165,0.027305516
104166,0.019143801
104167,0.032361913
104168,0.007440102
104169,0.020077779
104170,0.034446678
104171,0.0306377
104172,0.011559936
104173,0.017448577
104174,0.023775992
104175,0.022118498
104176,0.013708982
104177,0.005632648
104178,0.043549017
104179,0.010241971
104180,0.016900924
104181,0.02231009
104182,0.016204448
104183,0.009905948
104184,0.016121984
104185,0.019043289
104186,0.00924734
104187,0.016094295
104188,0.018248142
104189,0.018473851
104190,0.019407879
104191,0.014189377
104192,0.048231818
104193,0.016209114
104194,0.055658237
104195,0.025353522
104196,0.037609708
104197,0.035325318
104198,0.016234856
104199,0.027516093
104200,0.02018652
104201,0.025285126
104202,0.002696127
104203,0.015267257
104204,0.019515219
104205,0.02208135
104206,0.020934639
104207,0.012955557
104208,0.043919422
104209,0.009247607
104210,0.060738056
104211,0.000962574
104212,0.022365093
104213,0.075285721
104214,0.020407189
104215,0.023274276
104216,0.012849115
104217,0.014062277
104218,0.012625228
104219,0.030809404
104220,0.015193437
104221,0.038225647
104222,0.012583264
104223,0.001595484
104224,0.014814987
104225,0.017509276
104226,0.023126808
104227,0.004220577
104228,0.030829949
104229,0.010352478
104230,0.015701891
104231,0.019605631
104232,0.016658626
104233,0.022046565
104234,0.016750005
104235,0.015980905
104236,0.01163138
104237,0.027205425
104238,0.026084484
104239,0.016894977
104240,0.009317494
104241,0.01368515
104242,0.039040407
104243,0.018531025
104244,0.019082574
104245,0.013243979
104246,0.006965804
104247,0.015673729
104248,0.04155449
104249,0.01236578
104250,0.020122932
104251,0.004884893
104252,0.058439123
104253,0.014752201
104254,0.026853207
104255,0.033517367
104256,0.01325009
104257,0.046403715
104258,0.038731976
104259,0.027465218
104260,0.027997482
104261,0.019142295
104262,0.01454129
104263,0.023497234
104264,0.013063879
104265,0.013702006
104266,0.031927176
104267,0.000263749
104268,0.009646958
104269,0.012515876
104270,0.012578257
104271,0.010703595
104272,0.020955139
104273,0.020386174
104274,0.009070372
104275,0.026562808
104276,0.003151634
104277,0.020458352
104278,0.031737017
104279,0.032255257
104280,0.018035654
104281,0.024599417
104282,0.021058465
104283,0.015270198
104284,0.011999664
104285,0.037473706
104286,0.023329088
104287,0.050533222
104288,0.028171165
104289,0.02227487
104290,0.030595779
104291,0.009035696
104292,0.031282089
104293,0.008225005
104294,0.007576277
104295,0.014582112
104296,0.031465886
104297,0.016065496
104298,0.027521958
104299,0.038325789
104300,0.015973884
104301,0.00956955
104302,0.014499096
104303,0.038076457
104304,0.031986328
104305,0.016240375
104306,0.01533666
104307,0.036974854
104308,0.010669068
104309,0.028504515
104310,0.020570252
104311,0.016567423
104312,0.055636976
104313,0.00993033
104314,0.021677363
104315,0.044845231
104316,0.025823244
104317,0.023075753
104318,0.013760346
104319,0.019227782
104320,0.037026894
104321,0.009843624
104322,0.007369782
104323,0.01430782
104324,0.017884533
104325,0.016671652
104326,0.020137085
104327,0.020682719
104328,0.003964486
104329,0.023129596
104331,0.007808266
104332,0.001432095
104333,0.022462088
104334,0.007914869
104335,0.019121496
104336,0.005158664
104337,0.016600409
104338,0.020756498
104339,0.010921233
104340,0.016376849
104341,0.031497688
104342,0.006438684
104343,0.008806527
104344,0.020104578
104345,0.050340406
104346,0.010054418
104347,0.026654511
104348,0.016292359
104349,0.019817283
104350,0.018058946
104351,0.027186293
104352,0.017699367
104353,0.01455694
104354,0.011950646
104355,0.017132199
104356,0.010857257
104357,0.040732819
104358,0.031283458
104359,0.040126891
104360,0.006892593
104361,0.018914479
104362,0.014807686
104363,0.023032388
104364,0.017771422
104365,0.023933519
104366,0.055183708
104367,0.007601564
104368,0.036889625
104369,0.002369693
104370,0.013960687
104371,0.025227374
104372,0.033308815
104373,0.042091821
104374,0.020069309
104375,0.04888379
104376,0.007075263
104377,0.040124019
104378,0.019858275
104379,0.017123756
104380,0.033857094
104381,0.034166144
104382,0.007936105
104383,0.056946792
104384,0.054665976
104385,0.031535186
104386,0.017720921
104387,0.079847293
104388,0.008080696
104389,0.032876486
104390,0.023848853
104391,0.018149028
104392,0.013125355
104393,0.009384855
104394,0.015812242
104395,0.056155386
104396,0.011167973
104397,0.00095131
104398,0.013003378
104399,0.057788056
104400,0.018122702
104401,0.016558863
104402,0.01581703
104403,0.021611013
104404,0.01253049
104405,0.020756711
104406,0.009566594
104407,0.025677825
104408,0.022976822
104409,0.015776812
104410,0.014782774
104411,0.002064138
104412,0.012800584
104413,0.02356672
104414,0.009708009
104415,0.015101161
104416,0.026528672
104417,0.006883326
104418,0.013689979
104419,0.009964003
104420,0.013178544
104421,0.022630434
104422,0.008228937
104423,0.004948991
104424,0.0187632
104425,0.012760555
104426,0.023384471
104427,0.025614126
104428,0.016314105
104429,0.04627216
104430,0.023731177
104431,0.031391505
104432,0.013418585
104433,0.016353816
104434,0.001774055
104435,0.016141495
104436,0.018858846
104437,0.073933801
104438,0.008297386
104439,0.077975204
104440,0.010344318
104441,0.017392134
104442,0.022890132
104443,0.022056373
104444,0.014792058
104445,0.022862653
104446,0.022765185
104447,0.03088823
104448,0.021774082
104449,0.012247717
104450,0.057506713
104451,0.067411823
104452,0.011425097
104453,0.011481541
104454,0.017719216
104455,0.01674995
104456,0.023838643
104457,0.019475842
104458,0.022260382
104459,0.015567351
104460,0.029327228
104461,0.016043605
104462,0.028219113
104463,0.008463532
104464,0.012602311
104465,0.003514665
104466,0.021725365
104467,0.030972852
104468,0.040936239
104469,0.003396477
104470,0.033315743
104471,0.014257611
104472,0.018681851
104473,0.01277569
104474,0.023205311
104475,0.037900559
104476,0.015753003
104477,0.077850468
104478,0.016629151
104479,0.028631676
104480,0.007753742
104481,0.025837528
104482,0.018881952
104483,0.00983468
104484,0.012877586
104485,0.012430489
104486,0.013799505
104487,0.042144048
104488,0.024530022
104489,0.037168958
104490,0.018402239
104491,0.015415487
104492,0.024293362
104493,0.009990678
104494,0.025624032
104495,0.011412731
104496,0.021774853
104497,0.022028716
104498,0.019776693
104499,0.025394656
104500,0.042538265
104501,0.023348389
104502,0.023649252
104503,0.015526589
104504,0.076972388
104505,0.031885304
104506,0.033428738
104507,0.012277275
104508,0.019361402
104509,0.015784976
104510,0.056022417
104511,0.017165514
104512,0.019803797
104513,0.016504474
104514,0.057512427
104515,0.016095056
104516,0.009600935
104517,0.009426899
104518,0.012407322
104519,0.031424773
104520,0.018269521
104521,0.01638543
104522,0.001371843
104523,0.018756782
104524,0.016072284
104525,0.012762571
104526,0.024802594
104527,0.022618691
104528,0.010445195
104529,0.029997478
104530,0.020392488
104531,0.021184643
104532,0.004011619
104533,0.023723998
104534,0.022346944
104535,0.038764494
104536,0.015258852
104537,0.020297303
104538,0.021546739
104539,0.017168125
104540,0.013383223
104541,0.017843871
104542,0.020005302
104543,0.02180214
104544,0.019220898
104545,0.02066526
104546,0.037790765
104547,0.013024842
104548,0.032073236
104549,0.012177331
104550,0.015964545
104551,0.010444855
104552,0.014993213
104553,0.003508731
104554,0.025851623
104555,0.034138302
104556,0.02519363
104557,0.027356595
104558,0.012263833
104559,0.017954754
104560,0.025001847
104561,0.021282863
104562,0.028471147
104563,0.024338583
104564,0.026937242
104565,0.02267809
104566,0.019929685
104567,0.017232273
104568,0.025245429
104569,0.044554195
104570,0.045411845
104571,0.018231384
104572,0.018400727
104573,0.049497284
104574,0.012786341
104575,0.136116183
104576,0.015556473
104577,0.016753721
104578,0.014215592
104579,0.016801767
104580,0.033800774
104581,0.027248397
104582,0.013555357
104583,0.015559502
104584,0.016273309
104585,0.019256557
104586,0.043722897
104587,0.008458295
104588,0.018397005
104589,0.029431532
104590,0.050553056
104591,0.016602054
104592,0.003290601
104593,0.02538697
104594,0.0182827
104595,0.027399432
104596,0.033020135
104597,0.011407108
104598,0.023779646
104599,0.025910407
104600,0.018651087
104601,0.003833154
104602,0.029062635
104603,0.014039055
104604,0.016095868
104605,0.024510147
104606,0.017653917
104607,0.016481427
104608,0.016674108
104609,0.033068284
104610,0.012612842
104611,0.015376017
104612,0.012459661
104613,0.038329947
104614,0.040587202
104615,0.01786202
104616,0.012375693
104617,0.016452516
104618,0.028798439
104619,0.011836451
104620,0.028837964
104621,0.021457423
104622,0.01801218
104623,0.012504859
104624,0.000523398
104625,0.024323449
104626,0.011007773
104627,0.037463148
104628,0.018030061
104629,0.014499224
104630,0.017353415
104631,0.01071036
104632,0.02776619
104633,0.018288057
104634,0.031405
104635,0.045025494
104636,0.020319761
104637,0.020164318
104638,0.014195165
104639,0.029339565
104640,0.016494897
104641,0.05349047
104642,0.009578676
104643,0.076626245
104644,0.011589474
104645,0.022425805
104646,0.014306216
104647,0.01062485
104648,0.00927684
104649,0.015027812
104650,0.030002212
104651,0.007535363
104652,0.018262903
104653,0.019185963
104654,0.000851141
104655,0.020600042
104656,0.015490995
104657,0.039961785
104658,0.013129975
104659,0.013506734
104660,0.010980359
104661,0.030948534
104662,0.021257458
104663,0.023228335
104664,0.0138295
104665,0.00792604
104666,0.000771647
104667,0.011106046
104668,0.014026044
104669,0.017963487
104670,0.014795989
104671,0.004367169
104672,0.008076165
104673,0.018624597
104674,0.01882239
104675,0.024358655
104676,0.018935454
104677,0.02077185
104678,0.02672455
104679,0.026333266
104680,0.018098368
104681,0.013670615
104682,0.011134686
104683,0.014724927
104684,0.008683295
104685,0.075576778
104686,0.013671411
104687,0.021041312
104688,0.000214885
104689,0.024405475
104690,0.033150463
104691,0.029164174
104692,0.008346088
104693,0.018113579
104694,0.029264485
104695,0.009942332
104696,0.010310911
104697,0.008392596
104698,0.031480124
104699,0.022105947
104700,0.013806743
104701,0.008113408
104702,0.017272877
104703,0.001074214
104704,0.013133291
104705,0.018516121
104706,0.010770293
104707,0.018929359
104708,0.031248051
104709,0.01470503
104710,0.020312867
104711,0.029436752
104712,0.020994187
104713,0.010477155
104714,0.015639219
104715,0.008113115
104716,0.021525238
104717,0.01679765
104718,0.010618783
104719,0.01714274
104720,0.013598269
104721,0.022559578
104722,0.019048396
104723,0.019875864
104724,0.019129654
104725,0.0123765
104726,0.023612679
104727,0.017657232
104728,0.015130329
104729,0.019199294
104730,0.013211966
104731,0.016279777
104732,0.028627162
104733,0.016950963
104734,0.023158818
104735,0.028165637
104736,0.017685101
104737,0.01237997
104738,0.000913654
104739,0.017842239
104740,0.024129598
104741,0.026529774
104742,0.125932478
104743,0.037837827
104744,0.030269414
104745,0.020149253
104746,0.009762713
104747,0.02704868
104748,0.025894854
104749,0.010957153
104750,0.012530558
104751,0.013723804
104752,0.040353662
104753,0.076622854
104754,0.018503554
104755,0.017164446
104756,0.025290804
104757,0.04642684
104758,0.023221489
104759,0.030843821
104760,0.014170423
104761,0.015566778
104762,0.020974366
104763,0.030574664
104764,0.013517875
104765,0.017349376
104766,0.031417883
104767,0.026954759
104768,0.006347178
104769,0.013388403
104770,0.02032251
104771,0.008500569
104772,0.006862039
104773,0.024161599
104774,0.024407254
104775,0.01159664
104776,0.046381376
104777,0.012727883
104778,0.00151376
104779,0.011809198
104780,0.003566144
104781,0.018824168
104782,0.018231465
104783,0.017547551
104784,0.022999533
104785,0.023782748
104786,0.030240582
104787,0.011713761
104788,0.019857098
104789,0.028802125
104790,0.016441095
104791,0.011053357
104792,0.016418847
104793,0.016880749
104794,0.013112608
104795,0.021630217
104796,0.011667552
104797,0.011262141
104798,0.020826331
104799,0.009793407
104800,0.025469832
104801,0.050857411
104802,0.005179981
104803,0.021357323
104804,0.0155429
104805,0.015974459
104806,0.00150223
104807,0.012597514
104808,0.019813162
104809,0.045359166
104810,0.030199867
104811,0.026876944
104812,0.010812686
104813,0.015107042
104814,0.015473841
104815,0.057601287
104816,0.019943534
104817,0.016070475
104818,0.013865388
104819,0.014401376
104820,0.0197435
104821,0.00890775
104822,0.037178484
104823,0.013958504
104824,0.023968486
104825,0.046358124
104826,0.012518795
